"away_team","home_team","score","is_neutral","game_ids","date","Home_ABR","Away_ABR","Winner_ABR","Loser_ABR","Home_wins","Attendance","home_fg","away_fg","home_three","away_three","home_ft","away_ft","home_rebound","away_rebound","home_o_rebound","away_o_rebound","home_d_rebound","away_d_rebound","home_assists","away_assists","home_steals","away_steals","home_blocks","away_blocks","home_turnovers","away_turnovers","home_fouls","away_fouls","home_t_fouls","away_t_fouls","home_f_fouls","away_f_fouls","away_is_ranked","home_is_ranked","People"
"Angelo State ANG","North Texas UNT","UNT 89, ANG 55",FALSE,"/mens-college-basketball/game/_/gameId/401090335",20181106,"UNT","ANG","UNT","ANG",1,21,50,35.1,43.8,35,78.9,47.1,44,32,18,18,26,14,18,7,7,7,7,1,16,15,17,19,0,1,0,0,FALSE,FALSE,"2,204"
"St. Leo LEO","Rice RICE","RICE 80, LEO 64",FALSE,"/mens-college-basketball/game/_/gameId/401090319",20181106,"RICE","LEO","RICE","LEO",1,24,43.1,41.1,26.7,31.8,73.3,68.8,37,35,9,6,28,29,14,15,6,6,1,2,12,22,14,28,1,0,0,0,FALSE,FALSE,"1,368"
"Westcliff WECL","Loyola Marymount LMU","LMU 75, WECL 43",FALSE,"/mens-college-basketball/game/_/gameId/401089715",20181106,"LMU","WECL","LMU","WECL",1,27,43.5,31.9,35.7,20.8,69.6,72.7,49,26,19,6,30,20,14,10,10,8,6,7,15,20,15,20,0,0,0,0,FALSE,FALSE,"1,106"
"Oakland City OAC","Austin Peay APSU","APSU 114, OAC 53",FALSE,"/mens-college-basketball/game/_/gameId/401089508",20181106,"APSU","OAC","APSU","OAC",1,19,59.2,31.5,48,27.3,75,61.9,49,26,16,9,33,17,26,9,12,4,4,3,10,22,22,16,0,1,0,0,FALSE,FALSE,"1,373"
"Huston-Tillotson HUS","Lamar LAM","LAM 79, HUS 59",FALSE,"/mens-college-basketball/game/_/gameId/401089489",20181106,"LAM","HUS","LAM","HUS",1,15,51.9,32.8,40,33.3,50,76.9,45,29,18,16,27,13,18,11,8,9,6,3,24,19,22,22,0,0,0,0,FALSE,FALSE,"1,559"
"Mississippi College MIS","Nicholls NICH","NICH 86, MIS 58",FALSE,"/mens-college-basketball/game/_/gameId/401089455",20181106,"NICH","MIS","NICH","MIS",1,6,51.6,32.8,39.3,52.9,75,73.3,33,40,5,12,28,28,14,11,15,4,7,0,12,24,19,14,0,0,0,0,FALSE,FALSE,"233"
"Concordia Illinois CCI","Valparaiso VALP","VALP 121, CCI 65",FALSE,"/mens-college-basketball/game/_/gameId/401089163",20181106,"VALP","CCI","VALP","CCI",1,42,65.2,31.5,38.9,26.7,73.7,73.3,48,33,7,11,41,22,23,15,10,7,6,0,10,18,14,27,0,0,0,0,FALSE,FALSE,"2,098"
"Bemidji State BST","Northern Iowa UNI","UNI 97, BST 51",FALSE,"/mens-college-basketball/game/_/gameId/401089162",20181106,"UNI","BST","UNI","BST",1,49,44.6,32.8,36.4,13.6,82.6,62.5,53,31,15,4,38,27,19,7,7,2,4,5,5,15,17,19,0,0,0,0,FALSE,FALSE,"3,233"
"Oral Roberts ORU","Missouri State MOST","MOST 84, ORU 50",FALSE,"/mens-college-basketball/game/_/gameId/401089161",20181106,"MOST","ORU","MOST","ORU",1,46,55.6,29.3,30,17.9,53.3,61.1,39,34,7,10,32,24,21,6,9,5,8,4,12,21,22,22,0,0,0,0,FALSE,FALSE,"5,014"
"Northland College NORT","North Dakota UND","UND 104, NORT 48",FALSE,"/mens-college-basketball/game/_/gameId/401089056",20181106,"UND","NORT","UND","NORT",1,45,53.8,32.3,48.3,12.5,83.3,54.5,47,30,10,8,37,22,22,7,7,6,5,0,10,14,15,18,0,0,0,0,FALSE,FALSE,"1,412"
"Mercer MER","UAB UAB","UAB 75, MER 67",FALSE,"/mens-college-basketball/game/_/gameId/401088889",20181106,"UAB","MER","UAB","MER",1,37,38.9,35.6,17.4,23.1,82.9,76,46,34,14,11,32,23,8,11,8,6,6,0,18,18,25,25,0,0,0,0,FALSE,FALSE,"3,185"
"UL Monroe ULM","Jackson State JKST","ULM 75, JKST 66",FALSE,"/mens-college-basketball/game/_/gameId/401087980",20181106,"JKST","ULM","ULM","JKST",0,11,42.9,45.3,26.3,47.8,68.4,80,32,36,10,11,22,25,12,14,8,7,5,6,12,15,20,16,0,0,0,0,FALSE,FALSE,"904"
"Texas-Tyler TXTY","UT Arlington UTA","UTA 90, TXTY 66",FALSE,"/mens-college-basketball/game/_/gameId/401087938",20181106,"UTA","TXTY","UTA","TXTY",1,24,43.7,39.3,25,28.1,80.8,75,42,31,13,9,29,22,14,16,12,3,4,4,13,24,16,20,1,0,0,0,FALSE,FALSE,"1,710"
"Rockford University ROCK","Northern Illinois NIU","NIU 93, ROCK 54",FALSE,"/mens-college-basketball/game/_/gameId/401087373",20181106,"NIU","ROCK","NIU","ROCK",1,9,61.7,35,25,31.3,66.7,58.3,39,20,10,6,29,14,20,9,12,6,4,0,17,22,16,20,0,0,0,0,FALSE,FALSE,"843"
"CSU Fullerton CSUF","Arizona State ASU","ASU 102, CSUF 94 (2OT)",FALSE,"/mens-college-basketball/game/_/gameId/401087234",20181106,"ASU","CSUF","ASU","CSUF",1,64,42.3,45.9,38.5,29.2,59.1,73.1,58,42,20,7,38,35,11,7,3,7,2,3,17,17,26,36,0,0,0,0,FALSE,FALSE,"9,145"
"Cornell COR","Binghamton BING","COR 86, BING 75",FALSE,"/mens-college-basketball/game/_/gameId/401086537",20181106,"BING","COR","COR","BING",0,41,47,46.6,29.2,30.4,35.3,73.5,32,42,5,8,27,34,11,14,5,7,4,1,13,15,24,17,0,0,0,0,FALSE,FALSE,"2,108"
"Grand Canyon GCU","South Dakota State SDST","SDST 79, GCU 74",FALSE,"/mens-college-basketball/game/_/gameId/401086069",20181106,"SDST","GCU","SDST","GCU",1,32,48.3,34.3,41.2,26.5,61.5,85,48,35,14,13,34,22,8,8,3,9,4,4,16,6,19,21,0,0,0,0,FALSE,FALSE,"1,933"
"Texas A&M Commerce AMCM","UT Rio Grande Valley RGV","RGV 91, AMCM 84",FALSE,"/mens-college-basketball/game/_/gameId/401086068",20181106,"RGV","AMCM","RGV","AMCM",1,41,44.3,42.4,26.3,23.8,64.9,74.2,32,57,12,22,20,35,15,7,10,3,2,1,6,22,21,27,0,0,0,0,FALSE,FALSE,"1,032"
"Southeast Missouri State SEMO","Saint Louis SLU","SLU 75, SEMO 65",FALSE,"/mens-college-basketball/game/_/gameId/401085698",20181106,"SLU","SEMO","SLU","SEMO",1,57,48.1,43.1,16,41.2,57.6,80,39,31,11,6,28,25,16,14,9,4,4,1,14,16,15,28,0,0,0,0,FALSE,FALSE,"6,028"
"Louisiana Tech LT","Wichita State WICH","LT 71, WICH 58",FALSE,"/mens-college-basketball/game/_/gameId/401084645",20181106,"WICH","LT","LT","WICH",0,98,37,44,28,25,42.3,67.6,26,37,8,10,18,27,12,9,8,6,5,1,15,18,27,25,0,0,0,0,FALSE,FALSE,"10,267"
"Alcorn State ALCN","Tulsa TLSA","TLSA 73, ALCN 56",FALSE,"/mens-college-basketball/game/_/gameId/401084644",20181106,"TLSA","ALCN","TLSA","ALCN",1,37,49,38.8,26.3,34.6,62.5,75,34,30,9,7,25,23,12,8,10,10,4,3,13,19,14,24,0,0,0,0,FALSE,FALSE,"3,128"
"Tennessee Tech TNTC","Memphis MEM","MEM 76, TNTC 61",FALSE,"/mens-college-basketball/game/_/gameId/401084643",20181106,"MEM","TNTC","MEM","TNTC",1,83,41.9,36.5,25,28.6,72.7,65.5,34,41,12,12,22,29,13,10,14,5,5,6,14,26,25,18,0,0,0,0,FALSE,FALSE,"15,231"
"Boston University BU","Northeastern NE","BU 77, NE 74",FALSE,"/mens-college-basketball/game/_/gameId/401084053",20181106,"NE","BU","BU","NE",0,23,44.6,49.2,24,37.5,75,59.1,30,38,8,13,22,25,12,10,5,7,1,1,10,11,20,21,0,0,0,0,FALSE,FALSE,"1,155"
"Pacific PAC","SIU Edwardsville SIUE","PAC 74, SIUE 65",FALSE,"/mens-college-basketball/game/_/gameId/401083651",20181106,"SIUE","PAC","PAC","SIUE",0,35,39.3,49,25.8,34.8,50,81.8,25,43,6,8,19,35,10,15,8,6,3,1,12,21,23,23,0,0,0,0,FALSE,FALSE,"1,387"
"Eastern Illinois EIU","Texas TEX","TEX 71, EIU 59",FALSE,"/mens-college-basketball/game/_/gameId/401083494",20181106,"TEX","EIU","TEX","EIU",1,45,50,35.7,32,26.1,55,72.2,35,34,6,10,29,24,20,5,7,9,2,4,16,19,17,15,0,0,0,0,FALSE,FALSE,"7,522"
"Alabama State ALST","Iowa State ISU","ISU 79, ALST 53",FALSE,"/mens-college-basketball/game/_/gameId/401083402",20181106,"ISU","ALST","ISU","ALST",1,95,47.8,36.4,38.5,34.6,71.4,40,42,32,13,9,29,23,20,11,12,4,5,3,14,20,14,17,0,0,0,0,FALSE,FALSE,"13,696"
"Central Arkansas CARK","Missouri MIZ","MIZ 68, CARK 55",FALSE,"/mens-college-basketball/game/_/gameId/401083044",20181106,"MIZ","CARK","MIZ","CARK",1,63,42.2,32.8,30.8,37,46.2,62.5,45,37,11,6,34,31,13,10,6,6,2,3,11,13,15,16,0,0,0,0,FALSE,FALSE,"9,436"
"Southern SOU","Alabama ALA","ALA 82, SOU 62",FALSE,"/mens-college-basketball/game/_/gameId/401082948",20181106,"ALA","SOU","ALA","SOU",1,64,49.1,38.2,37.5,17.6,67.9,56.7,45,31,16,11,29,20,17,8,3,7,6,2,20,15,24,28,0,1,0,0,FALSE,FALSE,"9,793"
"Coppin State COPP","Wisconsin WISC","WISC 85, COPP 63",FALSE,"/mens-college-basketball/game/_/gameId/401082602",20181106,"WISC","COPP","WISC","COPP",1,100,41,35.6,37.5,37.9,88.5,62.5,37,36,11,12,26,24,17,9,4,3,8,3,5,14,15,26,1,0,0,0,FALSE,FALSE,"17,287"
"Mississippi Valley State MVSU","Nebraska NEB","NEB 106, MVSU 37",FALSE,"/mens-college-basketball/game/_/gameId/401082512",20181106,"NEB","MVSU","NEB","MVSU",1,100,55.1,19.1,40.5,6.7,62.5,62.5,55,39,14,17,41,22,23,3,10,6,8,1,21,17,15,21,0,0,0,0,FALSE,FALSE,"15,307"
"Omaha OMA","Minnesota MINN","MINN 104, OMA 76",FALSE,"/mens-college-basketball/game/_/gameId/401082492",20181106,"MINN","OMA","MINN","OMA",1,61,62.9,44.4,47.6,36.8,69.6,76.5,41,21,12,6,29,15,28,7,5,9,4,3,18,13,16,19,0,0,0,0,FALSE,FALSE,"8,883"
"University of the Virgin Islands UVI","Louisiana UL","UL 121, UVI 80",FALSE,"/mens-college-basketball/game/_/gameId/401098353",20181106,"UL","UVI","UL","UVI",1,30,67.1,39.1,58.3,42.3,68.4,83.3,39,31,8,13,31,18,29,11,7,7,4,3,16,22,16,16,0,0,0,0,FALSE,FALSE,"3,655"
"Sewanee SEW","Lipscomb LIP","LIP 97, SEW 53",FALSE,"/mens-college-basketball/game/_/gameId/401086727",20181106,"LIP","SEW","LIP","SEW",1,28,53.7,35.4,25.8,29,68,47.6,41,27,12,4,29,23,23,12,20,5,0,1,14,28,23,22,0,0,0,0,FALSE,FALSE,"1,422"
"Cumberland (TN) CUMB","UT Martin UTM","UTM 91, CUMB 58",FALSE,"/mens-college-basketball/game/_/gameId/401090237",20181106,"UTM","CUMB","UTM","CUMB",1,36,50.8,34.5,40,22.2,70,70,37,36,9,11,28,25,15,8,7,10,4,4,14,22,20,28,1,1,0,0,FALSE,FALSE,"1,564"
"West Coast Baptist WCB","Southern Utah SUU","SUU 109, WCB 63",FALSE,"/mens-college-basketball/game/_/gameId/401086809",20181106,"SUU","WCB","SUU","WCB",1,30,51.2,38.5,35.1,20.8,66.7,81.8,43,34,14,6,29,28,28,3,23,5,1,1,10,29,17,15,1,0,0,0,FALSE,FALSE,"1,572"
"Lehigh LEH","Monmouth MONM","LEH 85, MONM 61",FALSE,"/mens-college-basketball/game/_/gameId/401086012",20181106,"MONM","LEH","LEH","MONM",0,54,33.9,49.2,19,40.7,79.2,64,28,47,5,11,23,36,11,15,9,7,5,3,16,18,23,23,0,0,0,0,FALSE,FALSE,"2,224"
"Elon ELON","Manhattan MAN","ELON 62, MAN 56",FALSE,"/mens-college-basketball/game/_/gameId/401085894",20181106,"MAN","ELON","ELON","MAN",0,40,32.3,46.7,31,36.4,55.6,66.7,36,35,14,7,22,28,10,13,9,2,0,2,12,18,23,14,0,0,0,0,FALSE,FALSE,"937"
"IUPUI IUPU","Xavier XAV","XAV 82, IUPU 69",FALSE,"/mens-college-basketball/game/_/gameId/401083362",20181106,"XAV","IUPU","XAV","IUPU",1,100,47,35.7,31,33.3,57.9,76.9,43,36,13,9,30,27,18,11,10,4,6,3,13,15,22,22,0,1,0,0,FALSE,FALSE,"10,224"
"Maryland-Eastern Shore UMES","Georgetown GTWN","GTWN 68, UMES 53",FALSE,"/mens-college-basketball/game/_/gameId/401083268",20181106,"GTWN","UMES","GTWN","UMES",1,20,44.2,34.9,37.5,17.4,68.4,55.6,40,33,7,9,33,24,15,12,8,13,7,1,19,16,13,18,0,0,0,0,FALSE,FALSE,"4,189"
"Western Illinois WIU","Creighton CREI","CREI 78, WIU 67",FALSE,"/mens-college-basketball/game/_/gameId/401083219",20181106,"CREI","WIU","CREI","WIU",1,95,46,36.2,47.8,31,45,88.9,46,39,11,10,35,29,14,10,8,7,2,8,12,11,12,18,0,0,0,0,FALSE,FALSE,"16,449"
"Spring Hill SPHL","New Orleans UNO","UNO 95, SPHL 66",FALSE,"/mens-college-basketball/game/_/gameId/401089421",20181106,"UNO","SPHL","UNO","SPHL",1,7,48.5,43.9,41.7,38.1,67.7,66.7,39,34,15,10,24,24,22,21,14,6,6,5,18,29,16,23,0,0,0,0,FALSE,FALSE,"611"
"Texas Permian Basin TXPR","UTEP UTEP","UTEP 90, TXPR 63",FALSE,"/mens-college-basketball/game/_/gameId/401090292",20181106,"UTEP","TXPR","UTEP","TXPR",1,36,52.9,30.4,47.8,20,59.5,66.7,42,40,9,18,33,22,19,6,1,7,6,1,15,13,22,36,3,0,0,0,FALSE,FALSE,"4,227"
"Centenary CENT","Northwestern State NWST","NWST 102, CENT 62",FALSE,"/mens-college-basketball/game/_/gameId/401089384",20181106,"NWST","CENT","NWST","CENT",1,51,48.6,34.7,51.9,24.1,69.2,55.6,55,38,19,14,36,24,21,9,7,10,11,2,15,14,13,24,0,0,0,0,FALSE,FALSE,"1,720"
"UC Riverside UCR","Oregon State ORST","ORST 72, UCR 59",FALSE,"/mens-college-basketball/game/_/gameId/401087119",20181106,"ORST","UCR","ORST","UCR",1,39,50.8,38.6,40,33.3,54.5,87.5,30,28,5,4,25,24,18,10,6,5,4,1,7,11,9,15,0,0,0,0,FALSE,FALSE,"3,590"
"Utah State USU","Montana State MTST","USU 101, MTST 71",FALSE,"/mens-college-basketball/game/_/gameId/401086807",20181106,"MTST","USU","USU","MTST",0,35,37.7,49.3,37,41.7,63.6,88.5,25,51,5,16,20,35,12,16,4,5,4,3,13,12,26,29,0,0,0,0,FALSE,FALSE,"2,354"
"Maine ME","Denver DEN","DEN 63, ME 50",FALSE,"/mens-college-basketball/game/_/gameId/401086603",20181106,"DEN","ME","DEN","ME",1,25,41.5,31,44,28.6,72.7,54.5,37,40,7,14,30,26,14,10,8,2,7,4,9,15,16,14,0,0,0,0,FALSE,FALSE,"1,822"
"Westminster (UT) WCV","Utah Valley UVU","UVU 96, WCV 71",FALSE,"/mens-college-basketball/game/_/gameId/401086070",20181106,"UVU","WCV","UVU","WCV",1,51,52.3,49,50,40.9,65.4,66.7,39,29,13,4,26,25,25,16,9,2,1,1,8,15,17,22,0,0,0,0,FALSE,FALSE,"4,327"
"Kansas City KC","Loyola Chicago LUC","LUC 76, KC 45",FALSE,"/mens-college-basketball/game/_/gameId/401086066",20181106,"LUC","KC","LUC","KC",1,76,54.7,29.8,36.4,30,47.6,26.3,48,34,6,8,42,26,17,7,8,11,5,0,14,14,16,20,0,0,0,0,FALSE,FALSE,"3,795"
"UMBC UMBC","Marquette MARQ","MARQ 67, UMBC 42",FALSE,"/mens-college-basketball/game/_/gameId/401083244",20181106,"MARQ","UMBC","MARQ","UMBC",1,81,40,22.6,25,21.4,68.8,66.7,50,38,13,13,37,25,12,9,2,2,9,1,11,13,16,19,0,0,0,0,FALSE,FALSE,"14,103"
"North Dakota State NDSU","New Mexico State NMSU","NMSU 73, NDSU 56",FALSE,"/mens-college-basketball/game/_/gameId/401086071",20181106,"NMSU","NDSU","NMSU","NDSU",1,35,43.9,35.7,19.2,37,62.5,66.7,47,31,15,5,32,26,8,8,5,3,3,3,8,11,14,14,0,0,0,0,FALSE,FALSE,"4,358"
"Texas Southern TXSO","Baylor BAY","TXSO 72, BAY 69",FALSE,"/mens-college-basketball/game/_/gameId/401083374",20181106,"BAY","TXSO","TXSO","BAY",0,42,44.8,48.1,31.6,42.9,27.3,61.9,40,35,21,12,19,23,12,18,6,5,5,4,19,18,23,17,1,2,0,0,FALSE,FALSE,"4,327"
"Winthrop WIN","Vanderbilt VAN","VAN 92, WIN 79",FALSE,"/mens-college-basketball/game/_/gameId/401082918",20181106,"VAN","WIN","VAN","WIN",1,59,54,42.6,33.3,20.8,70,66.7,35,41,5,13,30,28,15,10,4,4,7,0,11,13,19,19,0,1,0,0,FALSE,FALSE,"8,387"
"Alaska Anchorage UAA","Fresno State FRES","FRES 91, UAA 63",FALSE,"/mens-college-basketball/game/_/gameId/401089662",20181106,"FRES","UAA","FRES","UAA",1,30,47.5,33.8,36.4,27.6,77.8,78.6,38,45,8,16,30,29,16,12,10,3,6,1,8,17,18,22,0,0,0,0,FALSE,FALSE,"4,614"
"Arkansas-Pine Bluff UAPB","San Diego State SDSU","SDSU 76, UAPB 60",FALSE,"/mens-college-basketball/game/_/gameId/401088978",20181106,"SDSU","UAPB","SDSU","UAPB",1,89,42.9,35.7,44.4,28.6,72.7,85.7,35,37,10,10,25,27,18,9,9,9,2,2,12,18,14,22,1,1,0,0,FALSE,FALSE,"11,077"
"UC Santa Barbara UCSB","Wyoming WYO","UCSB 76, WYO 66",FALSE,"/mens-college-basketball/game/_/gameId/401087823",20181106,"WYO","UCSB","UCSB","WYO",0,29,36.2,51.1,17.2,36.8,70.4,77.8,29,40,10,8,19,32,9,8,7,3,1,3,9,18,20,24,0,0,0,0,FALSE,FALSE,"3,373"
"Idaho IDHO","UC Irvine UCI","UCI 86, IDHO 68",FALSE,"/mens-college-basketball/game/_/gameId/401086983",20181106,"UCI","IDHO","UCI","IDHO",1,21,54,43.6,40,44.4,76.9,61.5,42,22,15,6,27,16,21,15,5,4,4,2,10,9,11,16,0,0,0,0,FALSE,FALSE,"1,058"
"Weber State WEB","San Diego USD","USD 83, WEB 66",FALSE,"/mens-college-basketball/game/_/gameId/401086808",20181106,"USD","WEB","USD","WEB",1,24,49.2,44.3,41.2,28.6,66.7,75,42,31,14,8,28,23,19,9,8,2,1,4,11,15,12,18,0,0,0,0,FALSE,FALSE,"1,212"
"Seattle U SEA","Stanford STAN","STAN 96, SEA 74",FALSE,"/mens-college-basketball/game/_/gameId/401086067",20181106,"STAN","SEA","STAN","SEA",1,47,51.8,43.8,73.3,33.3,81.8,57.1,38,30,10,12,28,18,12,7,4,2,6,1,13,11,23,25,0,0,0,0,FALSE,FALSE,"3,365"
"New Mexico UNM","CSU Northridge CSUN","UNM 87, CSUN 84",FALSE,"/mens-college-basketball/game/_/gameId/401085322",20181106,"CSUN","UNM","UNM","CSUN",0,76,45.8,51.9,35,42.3,52.4,75.9,41,36,16,6,25,30,18,9,13,8,1,4,14,20,27,21,0,0,0,0,FALSE,FALSE,"1,896"
"San Francisco SF","UC Davis UCD","SF 76, UCD 42",FALSE,"/mens-college-basketball/game/_/gameId/401083745",20181106,"UCD","SF","SF","UCD",0,32,27.5,52.5,15.8,27.3,91.7,50,28,43,5,11,23,32,7,18,7,10,3,3,18,12,16,20,0,0,0,0,FALSE,FALSE,"1,891"
"Multnomah MULT","Portland PORT","PORT 111, MULT 103",FALSE,"/mens-college-basketball/game/_/gameId/401083702",20181106,"PORT","MULT","PORT","MULT",1,26,56.4,48.7,25,44,69.2,77.8,47,32,12,5,35,27,22,20,6,2,3,2,6,9,12,20,0,0,0,0,FALSE,FALSE,"1,263"
"Robert Morris RMU","USC USC","USC 83, RMU 62",FALSE,"/mens-college-basketball/game/_/gameId/401087161",20181106,"USC","RMU","USC","RMU",1,24,52.6,34.3,53.8,16.7,64,81.8,42,31,8,11,34,20,16,16,5,6,5,2,15,11,15,23,1,1,0,0,FALSE,FALSE,"2,502"
"CSU Bakersfield CSUB","TCU TCU","TCU 66, CSUB 61",FALSE,"/mens-college-basketball/game/_/gameId/401083509",20181107,"TCU","CSUB","TCU","CSUB",1,100,46,36.2,18.8,37.5,63,71.4,39,29,6,5,33,24,16,16,1,3,2,4,13,10,16,23,0,0,0,0,FALSE,TRUE,"6,819"
"Ohio State OSU","Cincinnati CIN","OSU 64, CIN 56",FALSE,"/mens-college-basketball/game/_/gameId/401082547",20181107,"CIN","OSU","OSU","CIN",0,100,27.4,42.6,23.1,40,76.2,72.7,39,33,19,8,20,25,12,7,4,2,7,5,10,13,19,22,0,2,0,0,FALSE,FALSE,"12,012"
"Washington Adventist WAU","Howard HOW","HOW 115, WAU 91",FALSE,"/mens-college-basketball/game/_/gameId/401090978",20181107,"HOW","WAU","HOW","WAU",1,61,48.6,36.5,44,33.3,57.1,85.3,49,51,20,20,29,31,25,13,8,5,10,1,11,14,28,38,2,1,0,0,FALSE,FALSE,"1,647"
"Western Carolina WCU","Wright State WRST","WRST 96, WCU 73",FALSE,"/mens-college-basketball/game/_/gameId/401088904",20181107,"WRST","WCU","WRST","WCU",1,41,55.2,42.9,46.2,33.3,71.4,55,37,34,7,10,30,24,19,9,9,9,1,0,14,16,20,21,0,0,0,0,FALSE,FALSE,"3,292"
"Marshall MRSH","Eastern Kentucky EKU","MRSH 105, EKU 77",FALSE,"/mens-college-basketball/game/_/gameId/401088182",20181107,"EKU","MRSH","MRSH","EKU",0,80,32.5,50,11.1,34.8,61.1,65.6,49,53,23,16,26,37,8,19,9,6,5,4,17,16,25,26,1,2,0,0,FALSE,FALSE,"5,189"
"Carver College CARV","Georgia Southern GASO","GASO 139, CARV 51",FALSE,"/mens-college-basketball/game/_/gameId/401088036",20181107,"GASO","CARV","GASO","CARV",1,31,67.4,31.1,35.3,16,53.1,56.3,57,27,17,7,40,20,19,10,21,2,6,1,9,29,15,23,0,0,0,0,FALSE,FALSE,"1,214"
"Medgar Evers ME","St. Francis (BKN) SFBK","SFBK 92, ME 42",FALSE,"/mens-college-basketball/game/_/gameId/401087788",20181107,"SFBK","ME","SFBK","ME",1,32,44.6,29.3,29.6,12.5,61.9,27.3,60,35,20,11,40,24,20,3,12,3,9,5,18,22,25,31,0,0,0,0,FALSE,FALSE,"386"
"Wilberforce WILB","Ohio OHIO","OHIO 97, WILB 61",FALSE,"/mens-college-basketball/game/_/gameId/401087395",20181107,"OHIO","WILB","OHIO","WILB",1,31,48.8,40.3,25,31.3,68.4,60,56,25,24,6,32,19,21,10,8,8,6,0,14,16,9,21,0,0,0,0,FALSE,FALSE,"4,032"
"Webber International WEBI","Florida International FIU","FIU 110, WEBI 84",FALSE,"/mens-college-basketball/game/_/gameId/401087354",20181107,"FIU","WEBI","FIU","WEBI",1,18,51.8,35.1,28.1,25,43.3,63.9,50,52,13,15,37,37,21,15,16,5,7,1,17,26,30,22,0,0,0,0,FALSE,FALSE,"877"
"Florida Tech FIT","Florida Atlantic FAU","FAU 98, FIT 52",FALSE,"/mens-college-basketball/game/_/gameId/401087334",20181107,"FAU","FIT","FAU","FIT",1,44,53.4,32.2,27.3,15.4,64.7,58.8,48,31,19,14,29,17,14,5,9,7,4,1,15,21,18,18,0,0,0,0,FALSE,FALSE,"1,098"
"Johnson University (FL) JUFL","Stetson STET","STET 116, JUFL 66",FALSE,"/mens-college-basketball/game/_/gameId/401086794",20181107,"STET","JUFL","STET","JUFL",1,10,49.4,35.4,36.8,29.2,79.3,65,66,25,26,4,40,21,26,12,10,9,7,2,16,19,20,24,0,0,0,0,FALSE,FALSE,"386"
"Lafayette LAF","Saint Peter's SPU","SPU 93, LAF 86 (OT)",FALSE,"/mens-college-basketball/game/_/gameId/401086058",20181107,"SPU","LAF","SPU","LAF",1,38,45.1,42.4,36.4,41.2,77.3,84.2,44,38,15,11,29,27,13,12,3,2,4,0,11,15,20,25,0,0,0,0,FALSE,FALSE,"1,210"
"High Point HP","William & Mary W&M","W&M 79, HP 69",FALSE,"/mens-college-basketball/game/_/gameId/401085884",20181107,"W&M","HP","W&M","HP",1,38,49.1,43.3,36,54.5,69.6,57.9,37,35,9,12,28,23,14,7,3,9,7,2,15,13,19,20,0,0,0,0,FALSE,FALSE,"3,301"
"Bucknell BUCK","St. Bonaventure SBU","BUCK 88, SBU 85 (OT)",FALSE,"/mens-college-basketball/game/_/gameId/401085717",20181107,"SBU","BUCK","BUCK","SBU",0,85,48.3,48.3,21.1,33.3,74.2,63.9,29,33,7,9,22,24,13,12,8,1,5,1,12,14,27,21,0,0,0,0,FALSE,FALSE,"4,668"
"North Florida UNF","Dayton DAY","DAY 78, UNF 70",FALSE,"/mens-college-basketball/game/_/gameId/401085596",20181107,"DAY","UNF","DAY","UNF",1,93,43.3,43.9,41.7,38.1,77.8,85.7,37,35,10,6,27,29,18,10,4,1,1,5,6,10,10,18,0,0,0,0,FALSE,FALSE,"12,522"
"Oglethorpe OGLE","Kennesaw State KENN","KENN 68, OGLE 57",FALSE,"/mens-college-basketball/game/_/gameId/401090242",20181107,"KENN","OGLE","KENN","OGLE",1,19,42.4,39.2,27.8,36,81.3,72.7,45,24,17,5,28,19,12,11,11,9,4,1,15,14,15,17,0,0,0,0,FALSE,FALSE,"901"
"Bethune-Cookman BCU","DePaul DEP","DEP 80, BCU 58",FALSE,"/mens-college-basketball/game/_/gameId/401083291",20181107,"DEP","BCU","DEP","BCU",1,36,43.9,37.1,33.3,20,73.3,46.2,44,34,19,17,25,17,13,6,6,7,3,3,13,14,17,21,2,2,0,0,FALSE,FALSE,"3,710"
"St. Edward's SEU","UTSA UTSA","SEU 77, UTSA 76",FALSE,"/mens-college-basketball/game/_/gameId/401090313",20181107,"UTSA","SEU","SEU","UTSA",0,38,44.6,38.5,19.2,34.3,50,75,48,40,15,10,33,30,12,14,7,7,3,1,19,16,18,12,0,0,0,0,FALSE,FALSE,"1,006"
"York YORK","South Dakota SDAK","SDAK 83, YORK 58",FALSE,"/mens-college-basketball/game/_/gameId/401089406",20181107,"SDAK","YORK","SDAK","YORK",1,30,45.3,43.6,36.4,31.8,81,33.3,38,31,12,9,26,22,13,9,10,3,4,4,8,19,10,21,0,0,0,0,FALSE,FALSE,"1,785"
"Wisconsin Parkside UWP","Bradley BRAD","BRAD 74, UWP 58",FALSE,"/mens-college-basketball/game/_/gameId/401089164",20181107,"BRAD","UWP","BRAD","UWP",1,42,47.6,42.6,23.1,28.6,73.3,44.4,43,25,16,7,27,18,13,13,13,8,4,3,17,19,15,13,0,0,0,0,FALSE,FALSE,"4,610"
"Howard Payne HWP","Texas A&M-CC AMCC","AMCC 81, HWP 34",FALSE,"/mens-college-basketball/game/_/gameId/401089113",20181107,"AMCC","HWP","AMCC","HWP",1,14,43.3,22.8,21.7,20.8,62.1,60,45,35,13,8,32,27,11,9,13,3,6,2,13,30,16,28,0,0,0,0,FALSE,FALSE,"1,097"
