"away_team","home_team","score","is_neutral","game_ids","date","Home_ABR","Away_ABR","Winner_ABR","Loser_ABR","Home_wins","Attendance","home_fg","away_fg","home_three","away_three","home_ft","away_ft","home_rebound","away_rebound","home_o_rebound","away_o_rebound","home_d_rebound","away_d_rebound","home_assists","away_assists","home_steals","away_steals","home_blocks","away_blocks","home_turnovers","away_turnovers","home_fouls","away_fouls","home_t_fouls","away_t_fouls","home_f_fouls","away_f_fouls","away_is_ranked","home_is_ranked","People"
"Seattle U SEA","Portland PORT","SEA 84, PORT 72",FALSE,"/mens-college-basketball/game/_/gameId/401265650",20201125,"PORT","SEA","SEA","PORT",0,NA,47.1,45.6,46.2,41.4,78.3,76.9,34,33,4,9,30,24,12,19,2,8,1,6,20,8,16,21,0,0,0,0,FALSE,FALSE,""
"Texas Southern TXSO","Washington State WSU","WSU 56, TXSO 52",FALSE,"/mens-college-basketball/game/_/gameId/401263275",20201125,"WSU","TXSO","WSU","TXSO",1,NA,28,29.5,17.9,26.3,74.2,84.6,40,43,8,11,32,32,8,7,4,11,3,3,16,17,16,28,0,0,0,0,FALSE,FALSE,""
"Chicago State CHIC","Illinois ILL","ILL 97, CHIC 38",FALSE,"/mens-college-basketball/game/_/gameId/401262372",20201126,"ILL","CHIC","ILL","CHIC",1,1,60,27.8,38.9,16.7,75,40,55,10,16,1,39,9,16,6,6,9,3,1,18,16,14,22,0,0,0,0,FALSE,TRUE,"143"
"Bradley BRAD","Xavier XAV","XAV 51, BRAD 50",FALSE,"/mens-college-basketball/game/_/gameId/401257484",20201126,"XAV","BRAD","XAV","BRAD",1,3,33.9,33.3,25,37.5,50,33.3,47,40,19,16,28,24,12,8,5,7,4,3,12,10,12,12,0,0,0,0,FALSE,FALSE,"300"
"Adams State ADST","Utah Valley UVU","UVU 100, ADST 75",FALSE,"/mens-college-basketball/game/_/gameId/401265825",20201126,"UVU","ADST","UVU","ADST",1,NA,61.4,41.3,35.7,39.1,64.3,73.7,40,30,12,11,28,19,32,16,9,9,6,3,12,19,18,21,0,0,0,0,FALSE,FALSE,""
"Nevada NEV","Nebraska NEB","NEV 69, NEB 66",FALSE,"/mens-college-basketball/game/_/gameId/401263598",20201126,"NEB","NEV","NEV","NEB",0,NA,29,48,22,28.6,70,68.2,31,49,11,10,20,39,13,12,12,3,1,1,9,21,24,27,0,0,0,0,FALSE,FALSE,""
"La Salle LAS","St. John's SJU","SJU 82, LAS 65",FALSE,"/mens-college-basketball/game/_/gameId/401255038",20201126,"SJU","LAS","SJU","LAS",1,NA,45.2,38.9,33.3,26.1,83.3,65.4,39,36,11,10,28,26,17,10,17,13,3,6,19,26,23,22,0,0,0,0,FALSE,FALSE,""
"Ohio OHIO","North Carolina A&T NCAT","OHIO 84, NCAT 72",FALSE,"/mens-college-basketball/game/_/gameId/401264456",20201126,"NCAT","OHIO","OHIO","NCAT",0,3,39.7,45.3,36,38.2,86.7,61.9,31,44,8,15,23,29,13,18,10,6,3,0,19,21,21,14,0,0,0,0,FALSE,FALSE,"143"
"Mississippi Valley State MVSU","North Texas UNT","UNT 116, MVSU 62",FALSE,"/mens-college-basketball/game/_/gameId/401262501",20201126,"UNT","MVSU","UNT","MVSU",1,11,65.1,36.5,63.6,33.3,86.7,55.6,43,24,5,5,38,19,28,7,13,12,3,4,17,22,17,19,0,1,0,0,FALSE,FALSE,"1,206"
"New Orleans UNO","BYU BYU","BYU 86, UNO 61",FALSE,"/mens-college-basketball/game/_/gameId/401261634",20201126,"BYU","UNO","BYU","UNO",1,NA,51.5,33.3,37,71.4,38.1,68.8,54,28,18,6,36,22,18,12,5,8,2,0,18,15,25,26,0,0,0,0,FALSE,FALSE,""
"Southern SOU","Iowa IOWA","IOWA 103, SOU 76",FALSE,"/mens-college-basketball/game/_/gameId/401263442",20201127,"IOWA","SOU","IOWA","SOU",1,1,55.7,38.6,50,33.3,74.2,78.9,36,42,9,19,27,23,28,12,4,5,6,2,10,16,17,28,0,0,0,0,FALSE,TRUE,"154"
"Arkansas-Pine Bluff UAPB","Wisconsin WISC","WISC 92, UAPB 58",FALSE,"/mens-college-basketball/game/_/gameId/401263459",20201127,"WISC","UAPB","WISC","UAPB",1,NA,52.5,34,52.6,42.9,74.1,76.2,37,32,7,7,30,25,17,7,9,3,7,2,7,15,19,19,0,0,0,0,FALSE,TRUE,""
"Ohio OHIO","Illinois ILL","ILL 77, OHIO 75",FALSE,"/mens-college-basketball/game/_/gameId/401262373",20201127,"ILL","OHIO","ILL","OHIO",1,1,48.3,47.7,40,47.4,62.5,44.4,45,25,12,3,33,22,14,16,3,10,1,3,16,7,14,18,0,0,0,0,FALSE,TRUE,"155"
"Sam Houston SHSU","Texas Tech TTU","TTU 84, SHSU 52",FALSE,"/mens-college-basketball/game/_/gameId/401259559",20201127,"TTU","SHSU","TTU","SHSU",1,21,50,31.5,41.2,22.2,80.6,66.7,36,28,7,10,29,18,16,5,6,7,1,2,12,18,19,27,0,0,0,0,FALSE,TRUE,"3,176"
"Boise State BSU","Houston HOU","HOU 68, BSU 58",FALSE,"/mens-college-basketball/game/_/gameId/401261569",20201127,"HOU","BSU","HOU","BSU",1,26,40.7,41.2,29.4,6.3,88.2,57.7,49,26,15,5,34,21,3,11,7,9,1,2,17,13,24,16,0,0,0,0,FALSE,TRUE,"1,859"
"Fairleigh Dickinson FDU","Rutgers RUTG","RUTG 96, FDU 75",FALSE,"/mens-college-basketball/game/_/gameId/401262136",20201127,"RUTG","FDU","RUTG","FDU",1,NA,56.9,42.6,36.8,36.4,60,75,44,33,14,12,30,21,18,13,12,10,9,2,15,17,13,22,0,0,0,0,FALSE,TRUE,""
"Norfolk State NORF","James Madison JMU","NORF 83, JMU 73",FALSE,"/mens-college-basketball/game/_/gameId/401257569",20201127,"JMU","NORF","NORF","JMU",0,3,36.2,49,32.1,45.5,84.6,80.6,34,35,11,5,23,30,12,14,2,8,1,5,12,9,22,21,0,1,0,0,FALSE,FALSE,"250"
"Toledo TOL","Xavier XAV","XAV 76, TOL 73",FALSE,"/mens-college-basketball/game/_/gameId/401257486",20201127,"XAV","TOL","XAV","TOL",1,3,43.1,38.6,27.3,52.6,73.7,79.2,39,39,10,8,29,31,16,13,11,3,6,1,7,13,18,19,1,0,0,0,FALSE,FALSE,"300"
"Northwest University NWU","Oregon State ORST","ORST 114, NWU 42",FALSE,"/mens-college-basketball/game/_/gameId/401264449",20201127,"ORST","NWU","ORST","NWU",1,NA,65.7,28.1,55.6,13.6,69.6,50,47,26,12,10,35,16,29,13,13,7,7,1,9,20,15,20,0,0,0,0,FALSE,FALSE,""
"Flagler FLGR","Florida International FIU","FIU 82, FLGR 75",FALSE,"/mens-college-basketball/game/_/gameId/401264447",20201127,"FIU","FLGR","FIU","FLGR",1,NA,41.7,43.3,31.7,50,52.9,60,40,46,11,12,29,34,15,15,13,4,4,3,10,18,15,17,0,0,0,0,FALSE,FALSE,""
"Lamar LAM","Tulane TULN","TULN 66, LAM 57",FALSE,"/mens-college-basketball/game/_/gameId/401261576",20201127,"TULN","LAM","TULN","LAM",1,2,32.3,34.5,34.5,20,69.6,59.3,44,45,15,14,29,31,8,10,6,7,4,2,15,18,22,21,0,0,0,0,FALSE,FALSE,"100"
"Rice RICE","Incarnate Word UIW","RICE 68, UIW 53",FALSE,"/mens-college-basketball/game/_/gameId/401261483",20201127,"UIW","RICE","RICE","UIW",0,NA,37.3,45.6,40,15.4,50,57.1,27,38,5,13,22,25,9,13,3,9,3,4,16,15,19,17,0,0,0,0,FALSE,FALSE,""
"East Carolina ECU","Charlotte CLT","ECU 66, CLT 57",FALSE,"/mens-college-basketball/game/_/gameId/401265773",20201127,"CLT","ECU","ECU","CLT",0,0,37.7,49.1,26.3,13.3,70.6,80,32,34,7,5,25,29,11,14,7,7,2,4,12,10,16,14,0,0,0,0,FALSE,FALSE,"1"
"Navy NAVY","Maryland MD","MD 82, NAVY 52",FALSE,"/mens-college-basketball/game/_/gameId/401262280",20201127,"MD","NAVY","MD","NAVY",1,NA,68.2,40,53.3,25,73.7,50,33,18,4,6,29,12,21,7,7,5,3,1,15,13,14,15,0,0,0,0,FALSE,FALSE,""
"Bryant BRY","Syracuse SYR","SYR 85, BRY 84",FALSE,"/mens-college-basketball/game/_/gameId/401261564",20201127,"SYR","BRY","SYR","BRY",1,NA,39.2,43.7,29.4,37.1,70.8,75,47,45,17,12,30,33,23,19,12,6,2,7,14,21,14,17,0,0,0,0,FALSE,FALSE,""
"UNC Wilmington UNCW","UNC Asheville UNCA","UNCW 76, UNCA 68",FALSE,"/mens-college-basketball/game/_/gameId/401257474",20201127,"UNCA","UNCW","UNCW","UNCA",0,NA,46,48,17.6,36.4,58.3,75,34,34,9,6,25,28,15,10,6,7,8,4,16,12,26,15,0,0,0,0,FALSE,FALSE,""
"Texas Permian Basin TXPR","UTSA UTSA","UTSA 97, TXPR 71",FALSE,"/mens-college-basketball/game/_/gameId/401264404",20201127,"UTSA","TXPR","UTSA","TXPR",1,NA,49.3,36.4,42.1,28.6,68.2,77.8,51,41,20,18,31,23,15,13,11,12,6,3,17,19,14,19,0,0,0,0,FALSE,FALSE,""
"UC Davis UCD","Santa Clara SCU","SCU 66, UCD 63",FALSE,"/mens-college-basketball/game/_/gameId/401262442",20201127,"SCU","UCD","SCU","UCD",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,""
"Toccoa Falls TF","Georgia State GAST","GAST 105, TF 60",FALSE,"/mens-college-basketball/game/_/gameId/401261719",20201127,"GAST","TF","GAST","TF",1,16,56.2,34.4,43.2,34.4,50,55.6,47,31,12,8,35,23,22,12,8,3,5,2,7,15,12,13,0,0,0,0,FALSE,FALSE,"615"
"Arkansas State ARST","Marshall MRSH","MRSH 70, ARST 56",FALSE,"/mens-college-basketball/game/_/gameId/401259037",20201127,"MRSH","ARST","MRSH","ARST",1,NA,43.9,38.2,20,25,77.8,47.8,39,38,7,8,32,30,16,8,11,9,10,4,14,18,17,13,0,0,0,0,FALSE,FALSE,""
"Seton Hall HALL","Louisville LOU","LOU 71, HALL 70",FALSE,"/mens-college-basketball/game/_/gameId/401257663",20201127,"LOU","HALL","LOU","HALL",1,14,43.1,33.3,14.3,26.1,79.2,74.1,41,43,8,16,33,27,9,10,3,2,2,4,9,9,21,20,0,0,0,0,FALSE,FALSE,"2,988"
"Grambling GRAM","Arizona ARIZ","ARIZ 74, GRAM 55",FALSE,"/mens-college-basketball/game/_/gameId/401262098",20201127,"ARIZ","GRAM","ARIZ","GRAM",1,NA,38.3,32.8,28,13.6,72.4,73.7,46,37,13,10,33,27,17,11,7,4,3,2,15,17,21,24,0,0,0,0,FALSE,FALSE,""
"North Florida UNF","NC State NCST","NCST 86, UNF 51",FALSE,"/mens-college-basketball/game/_/gameId/401262417",20201127,"NCST","UNF","NCST","UNF",1,0,55.7,37.5,47.1,38.9,71.4,50,32,34,11,15,21,19,22,13,10,4,6,1,6,19,12,14,0,0,0,0,FALSE,FALSE,"25"
"Carver College CARV","Appalachian State APP","APP 105, CARV 23",FALSE,"/mens-college-basketball/game/_/gameId/401259879",20201127,"APP","CARV","APP","CARV",1,0,50,18,23.3,22.2,90.9,33.3,61,22,23,4,38,18,19,6,13,4,7,3,10,26,10,14,0,0,0,0,FALSE,FALSE,"25"
"Bethesda BETH","Cal Poly CP","CP 100, BETH 46",FALSE,"/mens-college-basketball/game/_/gameId/401264604",20201127,"CP","BETH","CP","BETH",1,NA,55.2,28.1,39.3,28.6,75,50,47,28,8,4,39,24,31,7,6,6,7,0,13,22,12,16,2,0,0,0,FALSE,FALSE,""
"Valparaiso VALP","Vanderbilt VAN","VAN 77, VALP 71",FALSE,"/mens-college-basketball/game/_/gameId/401262991",20201127,"VAN","VALP","VAN","VALP",1,NA,40.4,42.4,33.3,31.4,85.2,50,44,34,12,9,32,25,14,18,10,10,3,5,19,17,11,20,0,0,0,0,FALSE,FALSE,""
"UC Irvine UCI","San Diego State SDSU","SDSU 77, UCI 58",FALSE,"/mens-college-basketball/game/_/gameId/401262673",20201127,"SDSU","UCI","SDSU","UCI",1,NA,40.3,47.9,40.6,27.8,63.6,50,31,38,13,9,18,29,14,14,11,2,0,5,10,25,18,19,0,1,0,0,FALSE,FALSE,""
"Mobile MOB","South Alabama USA","USA 95, MOB 75",FALSE,"/mens-college-basketball/game/_/gameId/401261658",20201127,"USA","MOB","USA","MOB",1,10,49.3,42.2,47.8,40.5,66.7,57.1,46,33,17,11,29,22,12,15,12,2,3,5,9,16,15,19,0,0,0,0,FALSE,FALSE,"983"
"Longwood LONG","Wake Forest WAKE","WAKE 71, LONG 60",FALSE,"/mens-college-basketball/game/_/gameId/401260343",20201127,"WAKE","LONG","WAKE","LONG",1,NA,49,51.2,30,35.7,77.3,73.3,21,30,3,5,18,25,9,8,10,6,2,0,12,24,16,20,0,0,0,0,FALSE,FALSE,""
"UT Arlington UTA","Louisiana Tech LT","LT 76, UTA 71",FALSE,"/mens-college-basketball/game/_/gameId/401255049",20201127,"LT","UTA","LT","UTA",1,15,43.8,37.1,39.1,36,64.7,66.7,43,45,7,12,36,33,13,12,4,7,2,4,12,11,17,18,1,1,0,0,FALSE,FALSE,"1,200"
"Eastern Illinois EIU","Marquette MARQ","MARQ 75, EIU 50",FALSE,"/mens-college-basketball/game/_/gameId/401255011",20201127,"MARQ","EIU","MARQ","EIU",1,NA,44,26.2,47.4,29.2,64.7,61.1,50,31,10,10,40,21,15,11,6,7,4,3,15,13,17,23,2,2,0,0,FALSE,FALSE,""
"Hartford HART","UConn CONN","CONN 69, HART 57",FALSE,"/mens-college-basketball/game/_/gameId/401264636",20201127,"CONN","HART","CONN","HART",1,NA,44.4,32,26.3,26.7,57.1,77.8,41,37,17,14,24,23,12,4,7,8,9,0,12,15,24,15,0,0,0,0,FALSE,FALSE,""
"Mercer MER","Georgia Tech GT","MER 83, GT 73",FALSE,"/mens-college-basketball/game/_/gameId/401255626",20201127,"GT","MER","MER","GT",0,14,46.7,44.3,33.3,48,81.8,94.4,35,33,8,7,27,26,16,22,5,8,1,4,15,10,15,11,0,0,0,0,FALSE,FALSE,"1,200"
"Colorado COLO","Kansas State KSU","COLO 76, KSU 58",FALSE,"/mens-college-basketball/game/_/gameId/401254050",20201127,"KSU","COLO","COLO","KSU",0,NA,44.7,49.1,38.5,28.6,60,85.7,23,29,3,8,20,21,14,13,3,6,2,1,17,11,21,13,0,0,0,0,FALSE,FALSE,""
"Coppin State COPP","Duke DUKE","DUKE 81, COPP 71",FALSE,"/mens-college-basketball/game/_/gameId/401259835",20201128,"DUKE","COPP","DUKE","COPP",1,NA,53.1,32.9,33.3,28.6,40,71.4,50,31,14,12,36,19,20,7,6,12,7,2,22,8,19,12,0,0,0,0,FALSE,TRUE,""
"Notre Dame ND","Michigan State MSU","MSU 80, ND 70",FALSE,"/mens-college-basketball/game/_/gameId/401260037",20201128,"MSU","ND","MSU","ND",1,NA,42.9,35,31.8,38.1,81.3,76.9,48,36,12,7,36,29,26,13,9,4,12,4,12,10,21,11,0,0,0,0,FALSE,TRUE,""
"North Dakota State NDSU","Nebraska NEB","NEB 79, NDSU 57",FALSE,"/mens-college-basketball/game/_/gameId/401263599",20201128,"NEB","NDSU","NEB","NDSU",1,NA,46,29,28.1,25,60,68.8,42,51,10,22,32,29,15,8,11,4,4,4,10,17,16,17,0,0,0,0,FALSE,FALSE,""
"South Carolina State SCST","Bowling Green BGSU","BGSU 101, SCST 78",FALSE,"/mens-college-basketball/game/_/gameId/401262143",20201128,"BGSU","SCST","BGSU","SCST",1,7,47.6,43.7,35.7,39.4,86.1,60,48,29,15,9,33,20,15,19,16,11,2,5,19,20,8,26,0,0,0,0,FALSE,FALSE,"300"
"VMI VMI","Penn State PSU","PSU 86, VMI 65",FALSE,"/mens-college-basketball/game/_/gameId/401261742",20201128,"PSU","VMI","PSU","VMI",1,2,43.1,42.3,30.6,32.1,92.9,63.2,40,36,16,11,24,25,13,9,18,5,4,0,11,25,18,13,0,0,0,0,FALSE,FALSE,"248"
"Drexel DREX","Pittsburgh PITT","PITT 83, DREX 74",FALSE,"/mens-college-basketball/game/_/gameId/401261563",20201128,"PITT","DREX","PITT","DREX",1,4,62,48.4,26.3,15.8,72.7,78.6,26,29,4,11,22,18,17,17,9,10,5,0,13,12,14,16,0,0,0,0,FALSE,FALSE,"500"
"Limestone LIM","Charleston COFC","COFC 99, LIM 59",FALSE,"/mens-college-basketball/game/_/gameId/401259304",20201128,"COFC","LIM","COFC","LIM",1,28,56.7,37,33.3,30.8,69.6,61.1,44,25,12,6,32,19,14,12,8,4,3,1,5,15,22,19,0,0,0,0,FALSE,FALSE,"1,439"
"Southern Miss USM","Jacksonville JAC","JAC 66, USM 51",FALSE,"/mens-college-basketball/game/_/gameId/401265457",20201128,"JAC","USM","JAC","USM",1,12,38,30.8,45,16.7,67.9,42.1,40,49,9,21,31,28,9,8,5,7,5,0,12,12,20,21,0,0,0,0,FALSE,FALSE,"180"
"South Carolina Upstate SCUP","Furman FUR","FUR 91, SCUP 63",FALSE,"/mens-college-basketball/game/_/gameId/401262079",20201128,"FUR","SCUP","FUR","SCUP",1,10,53.8,37.9,36.4,38.1,79.4,50,41,33,8,12,33,21,19,11,11,10,4,3,20,21,18,25,0,0,0,0,FALSE,FALSE,"250"
"Carver College CARV","Wofford WOF","WOF 111, CARV 37",FALSE,"/mens-college-basketball/game/_/gameId/401257620",20201128,"WOF","CARV","WOF","CARV",1,NA,66.7,22.4,33.3,23.1,52.9,90,54,14,18,2,36,12,20,5,14,5,0,1,11,21,8,13,0,0,0,0,FALSE,FALSE,""
"Regis Univ REG","Denver DEN","DEN 82, REG 66",FALSE,"/mens-college-basketball/game/_/gameId/401264537",20201128,"DEN","REG","DEN","REG",1,NA,53.4,38,38.9,25,72.2,60,40,36,7,13,33,23,18,11,3,3,5,2,8,11,12,18,0,0,0,0,FALSE,FALSE,""
"LSU LSU","Saint Louis SLU","SLU 85, LSU 81",FALSE,"/mens-college-basketball/game/_/gameId/401264399",20201128,"SLU","LSU","SLU","LSU",1,NA,55.4,53.8,41.7,37.5,92.9,76.2,30,22,7,4,23,18,21,12,3,5,3,2,10,9,19,18,0,2,0,0,FALSE,FALSE,""
"William Jessup WIL","Portland PORT","PORT 83, WIL 73",FALSE,"/mens-college-basketball/game/_/gameId/401263087",20201128,"PORT","WIL","PORT","WIL",1,NA,51.9,51.7,38.9,28.6,80,100,26,28,7,7,19,21,13,17,10,9,1,1,13,19,12,22,0,0,0,0,FALSE,FALSE,""
"St. Katherine STKAT","Southern Utah SUU","SUU 95, STKAT 47",FALSE,"/mens-college-basketball/game/_/gameId/401262403",20201128,"SUU","STKAT","SUU","STKAT",1,NA,58.7,31.7,40,27.3,64.3,37.5,35,27,8,10,27,17,23,10,9,4,5,0,12,20,11,15,0,0,0,0,FALSE,FALSE,""
"UMBC UMBC","St. Francis (PA) SFPA","UMBC 80, SFPA 65",FALSE,"/mens-college-basketball/game/_/gameId/401262134",20201128,"SFPA","UMBC","UMBC","SFPA",0,NA,48.1,50,38.5,22.7,50,77.8,29,34,7,8,22,26,11,15,5,6,1,2,16,12,23,18,0,0,0,0,FALSE,FALSE,""
"SE Louisiana SELA","UAB UAB","UAB 84, SELA 59",FALSE,"/mens-college-basketball/game/_/gameId/401254697",20201128,"UAB","SELA","UAB","SELA",1,8,53,39.7,26.1,19,66.7,42.9,37,38,7,12,30,26,15,9,12,2,2,0,13,21,24,15,4,4,0,0,FALSE,FALSE,"709"
"Texas State TXST","Texas A&M-CC AMCC","TXST 75, AMCC 63",FALSE,"/mens-college-basketball/game/_/gameId/401253497",20201128,"AMCC","TXST","TXST","AMCC",0,5,34,54.2,25.9,60,66.7,70.8,32,32,10,4,22,28,10,15,8,5,2,4,15,15,20,25,0,0,0,0,FALSE,FALSE,"445"
"NC Wesleyan NCW","Coastal Carolina CCU","CCU 117, NCW 68",FALSE,"/mens-college-basketball/game/_/gameId/401264540",20201128,"CCU","NCW","CCU","NCW",1,4,67.7,45.6,60,40,75,47.6,32,28,7,13,25,15,29,14,12,5,7,2,8,21,16,18,0,0,0,0,FALSE,FALSE,"133"
"College of Coastal Georgia OFC","Georgia Southern GASO","GASO 91, OFC 79",FALSE,"/mens-college-basketball/game/_/gameId/401262870",20201128,"GASO","OFC","GASO","OFC",1,7,60.4,44.1,47.4,32,66.7,63.3,33,34,4,11,29,23,22,9,8,5,4,2,15,16,23,21,0,0,0,0,FALSE,FALSE,"263"
"High Point HP","Elon ELON","ELON 76, HP 75",FALSE,"/mens-college-basketball/game/_/gameId/401260359",20201128,"ELON","HP","ELON","HP",1,NA,40.7,48.8,30.8,33.3,74.1,73.2,22,26,7,2,15,24,10,9,6,2,2,3,7,12,24,23,0,0,0,0,FALSE,FALSE,""
"Mississippi Valley State MVSU","Wyoming WYO","WYO 97, MVSU 61",FALSE,"/mens-college-basketball/game/_/gameId/401260159",20201128,"WYO","MVSU","WYO","MVSU",1,10,52.2,36.8,37.1,31,82.4,33.3,41,38,6,10,35,28,24,6,8,5,2,1,10,17,11,20,0,0,0,0,FALSE,FALSE,"1,126"
"UTSA UTSA","UT Rio Grande Valley RGV","RGV 81, UTSA 64",FALSE,"/mens-college-basketball/game/_/gameId/401258708",20201128,"RGV","UTSA","RGV","UTSA",1,NA,42.6,41.7,43.5,20,73.1,83.3,39,34,13,9,26,25,19,17,7,2,4,5,9,13,14,20,0,0,0,0,FALSE,FALSE,""
"Western Carolina WCU","UNC Asheville UNCA","WCU 83, UNCA 81 (OT)",FALSE,"/mens-college-basketball/game/_/gameId/401257476",20201128,"UNCA","WCU","WCU","UNCA",0,NA,45.6,41.5,31.6,19.2,60.5,82.8,42,40,15,14,27,26,9,12,5,8,5,4,20,17,24,26,0,1,0,0,FALSE,FALSE,""
"Toccoa Falls TF","Kennesaw State KENN","KENN 106, TF 44",FALSE,"/mens-college-basketball/game/_/gameId/401257451",20201128,"KENN","TF","KENN","TF",1,6,55.6,35,52.9,35.7,80,50,45,18,16,2,29,16,28,7,12,9,2,1,12,23,20,16,0,0,0,0,FALSE,FALSE,"302"
"Loyola Marymount LMU","Minnesota MINN","MINN 88, LMU 73",FALSE,"/mens-college-basketball/game/_/gameId/401261648",20201128,"MINN","LMU","MINN","LMU",1,NA,46.2,44.1,53.3,35.3,71.4,75,40,33,10,6,30,27,22,11,7,5,3,4,11,19,17,27,1,0,0,0,FALSE,FALSE,""
"North Texas UNT","Arkansas ARK","ARK 69, UNT 54",FALSE,"/mens-college-basketball/game/_/gameId/401258843",20201128,"ARK","UNT","ARK","UNT",1,NA,41.8,36.2,27.3,15.4,65.4,76.9,40,36,12,10,28,26,10,10,9,5,8,2,16,16,14,17,0,2,0,0,FALSE,FALSE,""
"Central Michigan CMU","UIC UIC","UIC 74, CMU 72",FALSE,"/mens-college-basketball/game/_/gameId/401265874",20201128,"UIC","CMU","UIC","CMU",1,NA,41.7,38.8,43.8,11.1,68,64.3,46,34,13,11,33,23,16,7,4,16,7,5,19,7,20,22,0,0,0,0,FALSE,FALSE,""
"Nicholls NICH","Santa Clara SCU","SCU 73, NICH 57",FALSE,"/mens-college-basketball/game/_/gameId/401259286",20201128,"SCU","NICH","SCU","NICH",1,NA,40.9,28.4,19,23.3,65.2,70.6,55,38,17,10,38,28,13,12,5,3,9,5,10,11,22,23,0,0,0,0,FALSE,FALSE,""
"William & Mary W&M","Old Dominion ODU","ODU 86, W&M 78",FALSE,"/mens-college-basketball/game/_/gameId/401254109",20201128,"ODU","W&M","ODU","W&M",1,3,50,50.9,43.8,50,75,70.6,34,31,10,5,24,26,20,18,6,4,1,4,8,15,16,21,0,0,0,0,FALSE,FALSE,"250"
"Texas Southern TXSO","Oklahoma State OKST","OKST 85, TXSO 65",FALSE,"/mens-college-basketball/game/_/gameId/401262692",20201128,"OKST","TXSO","OKST","TXSO",1,25,44.3,38.2,41.7,20,77.8,47.6,39,44,11,19,28,25,14,13,5,6,8,3,10,13,20,20,0,0,0,0,FALSE,FALSE,"3,350"
"Benedictine (AZ) BUAZ","Grand Canyon GCU","GCU 94, BUAZ 63",FALSE,"/mens-college-basketball/game/_/gameId/401262486",20201128,"GCU","BUAZ","GCU","BUAZ",1,3,56.5,32.7,31.3,27.6,61.1,95,44,26,13,5,31,21,24,11,7,3,5,0,4,10,21,12,0,0,0,0,FALSE,FALSE,"203"
"Rogers State RBA","Oral Roberts ORU","ORU 93, RBA 63",FALSE,"/mens-college-basketball/game/_/gameId/401261729",20201128,"ORU","RBA","ORU","RBA",1,15,53.4,35.6,44.8,28.6,78.3,68.2,38,35,4,9,34,26,19,11,7,4,5,1,13,15,20,20,0,0,0,0,FALSE,FALSE,"1,570"
"Montana MONT","USC USC","USC 76, MONT 62",FALSE,"/mens-college-basketball/game/_/gameId/401262974",20201128,"USC","MONT","USC","MONT",1,NA,50,33.9,42.9,23.5,61.5,61.5,43,29,13,15,30,14,17,8,1,6,5,1,16,12,24,29,0,0,0,0,FALSE,FALSE,""
"Utah Valley UVU","BYU BYU","BYU 82, UVU 60",FALSE,"/mens-college-basketball/game/_/gameId/401255771",20201128,"BYU","UVU","BYU","UVU",1,NA,52.6,36.8,44,35.7,78.6,61.9,34,32,6,11,28,21,22,11,6,6,5,1,18,19,21,16,0,0,0,0,FALSE,FALSE,""
"Bethesda BETH","UC Irvine UCI","UCI 135, BETH 55",FALSE,"/mens-college-basketball/game/_/gameId/401266626",20201128,"UCI","BETH","UCI","BETH",1,NA,69.1,29.4,53.3,32.1,78.9,60,64,14,18,5,46,9,31,9,12,5,6,1,10,17,13,19,0,0,0,0,FALSE,FALSE,""
"Eastern Washington EWU","Washington State WSU","WSU 71, EWU 68",FALSE,"/mens-college-basketball/game/_/gameId/401262907",20201128,"WSU","EWU","WSU","EWU",1,NA,39.7,41.4,33.3,31,70,68.8,40,34,10,6,30,28,15,14,7,4,2,1,12,14,20,15,0,0,0,0,FALSE,FALSE,""
"Richmond RICH","Kentucky UK","RICH 76, UK 64",FALSE,"/mens-college-basketball/game/_/gameId/401258859",20201129,"UK","RICH","RICH","UK",0,15,36.1,43.3,0,28,60.6,78.6,54,31,21,6,33,25,5,15,4,10,3,2,21,10,15,24,0,0,0,0,FALSE,TRUE,"3,075"
"North Dakota State NDSU","Creighton CREI","CREI 69, NDSU 58",FALSE,"/mens-college-basketball/game/_/gameId/401265779",20201129,"CREI","NDSU","CREI","NDSU",1,NA,42.9,40,22.9,25,77.8,76.9,27,41,5,10,22,31,18,10,4,1,4,1,4,16,12,11,0,0,0,0,FALSE,TRUE,""
"Houston Baptist HBU","Arizona State ASU","ASU 100, HBU 77",FALSE,"/mens-college-basketball/game/_/gameId/401261448",20201129,"ASU","HBU","ASU","HBU",1,NA,54.5,39.3,44.4,41.4,66.7,81,34,38,8,13,26,25,21,17,9,6,4,3,11,23,19,22,0,0,0,0,FALSE,TRUE,""
"Hofstra HOF","Rutgers RUTG","RUTG 70, HOF 56",FALSE,"/mens-college-basketball/game/_/gameId/401265151",20201129,"RUTG","HOF","RUTG","HOF",1,NA,43.6,30.2,28.6,22.2,62.1,63.2,47,39,9,11,38,28,17,8,8,12,7,2,15,15,16,21,0,0,0,0,FALSE,TRUE,""
"Oakland OAK","Michigan MICH","MICH 81, OAK 71 (OT)",FALSE,"/mens-college-basketball/game/_/gameId/401262491",20201129,"MICH","OAK","MICH","OAK",1,NA,46.8,32.8,29.6,23.5,68.2,84,45,33,10,9,35,24,24,9,7,11,5,1,20,16,20,18,0,0,0,0,FALSE,TRUE,""
