"away_team","home_team","score","is_neutral","game_ids","date","Home_ABR","Away_ABR","Winner_ABR","Loser_ABR","Home_wins","Attendance","home_fg","away_fg","home_three","away_three","home_ft","away_ft","home_rebound","away_rebound","home_o_rebound","away_o_rebound","home_d_rebound","away_d_rebound","home_assists","away_assists","home_steals","away_steals","home_blocks","away_blocks","home_turnovers","away_turnovers","home_fouls","away_fouls","home_t_fouls","away_t_fouls","home_f_fouls","away_f_fouls","away_is_ranked","home_is_ranked","People"
"Little Rock UALR","Grand Canyon GCU","GCU 76, UALR 51",FALSE,"/mens-college-basketball/game/_/gameId/400990372",20171118,"GCU","UALR","GCU","UALR",1,100,51.1,27.3,40,16.7,71.4,69.2,39,34,6,12,33,22,20,4,7,8,8,2,18,16,24,25,0,0,0,0,FALSE,FALSE,"7,394"
"UT Arlington UTA","BYU BYU","UTA 89, BYU 75",FALSE,"/mens-college-basketball/game/_/gameId/400986848",20171118,"BYU","UTA","UTA","BYU",0,72,43.1,54.1,22.2,60,86.4,73.3,31,33,10,8,21,25,16,17,6,9,5,4,15,10,14,18,0,1,0,0,FALSE,FALSE,"13,636"
"Sam Houston SHSU","Idaho IDHO","IDHO 63, SHSU 54",FALSE,"/mens-college-basketball/game/_/gameId/400988908",20171118,"IDHO","SHSU","IDHO","SHSU",1,20,45,38.2,25,33.3,88.9,55.6,35,25,5,6,30,19,8,11,7,6,2,1,20,16,20,23,1,1,0,0,FALSE,FALSE,"1,187"
"Cal Poly CP","Santa Clara SCU","CP 63, SCU 59",FALSE,"/mens-college-basketball/game/_/gameId/400987065",20171118,"SCU","CP","CP","SCU",0,35,37.9,46.7,22.2,50,68.4,81.3,31,32,13,6,18,26,10,10,6,3,1,5,7,15,16,20,0,0,0,0,FALSE,FALSE,"1,626"
"Norfolk State NORF","San Diego USD","USD 71, NORF 62",FALSE,"/mens-college-basketball/game/_/gameId/400986992",20171118,"USD","NORF","USD","NORF",1,22,40,37.7,46.2,21.4,63.3,70.4,35,36,8,11,27,25,15,4,2,2,1,3,10,13,25,30,0,0,0,0,FALSE,FALSE,"1,109"
"Nevada NEV","Pacific PAC","NEV 89, PAC 74",FALSE,"/mens-college-basketball/game/_/gameId/400986929",20171118,"PAC","NEV","NEV","PAC",0,35,42.4,40.3,25,50,65.2,90,42,43,15,14,27,29,8,17,6,4,5,4,10,10,20,21,0,0,0,0,FALSE,FALSE,"2,123"
"Long Beach State LBSU","Oregon State ORST","ORST 89, LBSU 81",FALSE,"/mens-college-basketball/game/_/gameId/400988218",20171118,"ORST","LBSU","ORST","LBSU",1,58,55.4,44.1,26.3,45,75.9,75,35,33,6,12,29,21,18,13,10,7,3,0,18,18,18,26,1,1,0,0,FALSE,FALSE,"5,438"
"Stony Brook STBK","Michigan State MSU","MSU 93, STBK 71",FALSE,"/mens-college-basketball/game/_/gameId/400986367",20171119,"MSU","STBK","MSU","STBK",1,100,57.9,40.7,33.3,50,81.5,66.7,41,25,11,8,30,17,20,16,5,7,7,1,14,13,20,20,0,0,0,0,FALSE,TRUE,"14,797"
"New Hampshire UNH","Florida FLA","FLA 70, UNH 63",FALSE,"/mens-college-basketball/game/_/gameId/400987183",20171119,"FLA","UNH","FLA","UNH",1,94,32.1,36.1,16.7,40,81.6,90,44,38,12,7,32,31,3,14,5,1,6,0,6,11,15,23,0,0,0,0,FALSE,TRUE,"9,501"
"USC USC","Vanderbilt VAN","USC 93, VAN 89 (OT)",FALSE,"/mens-college-basketball/game/_/gameId/400987184",20171119,"VAN","USC","USC","VAN",0,58,50.9,49.3,47.8,46.2,71.4,93.8,38,28,9,5,29,23,14,8,4,3,0,4,16,6,21,26,1,2,0,0,TRUE,FALSE,"8,284"
"Western Carolina WCU","Minnesota MINN","MINN 92, WCU 64",FALSE,"/mens-college-basketball/game/_/gameId/400986371",20171119,"MINN","WCU","MINN","WCU",1,76,50,37.3,43.8,50,71.1,60,40,37,14,13,26,24,19,13,11,5,9,5,12,20,20,30,0,0,0,0,FALSE,TRUE,"11,107"
"Saint Mary's SMC","San José State SJSU","SMC 79, SJSU 61",FALSE,"/mens-college-basketball/game/_/gameId/400991802",20171119,"SJSU","SMC","SMC","SJSU",0,48,45.5,50.9,21.4,40.9,66.7,77.8,29,29,10,7,19,22,17,18,4,3,5,2,9,5,18,12,0,0,0,0,TRUE,FALSE,"2,377"
"Quinnipiac QUIN","Liberty LIB","LIB 84, QUIN 72",FALSE,"/mens-college-basketball/game/_/gameId/401001161",20171119,"LIB","QUIN","LIB","QUIN",1,7,46.6,56.8,37.5,44.8,92.3,64.3,32,21,12,1,20,20,12,12,10,6,0,3,11,17,18,21,0,0,0,0,FALSE,FALSE,"640"
"Niagara NIAG","UMass MASS","MASS 101, NIAG 76",FALSE,"/mens-college-basketball/game/_/gameId/400990100",20171119,"MASS","NIAG","MASS","NIAG",1,22,59.4,45,57.7,25,76.9,81.8,40,21,14,8,26,13,22,14,2,9,4,2,18,10,16,13,0,1,0,0,FALSE,FALSE,"2,112"
"Coppin State COPP","Rutgers RUTG","RUTG 64, COPP 39",FALSE,"/mens-college-basketball/game/_/gameId/400986370",20171119,"RUTG","COPP","RUTG","COPP",1,44,36.4,29.1,11.8,26.1,50,100,52,36,18,5,34,31,10,7,3,3,7,4,8,17,12,27,0,1,0,0,FALSE,FALSE,"3,514"
"Cornell COR","UMass Lowell UML","UML 98, COR 78",FALSE,"/mens-college-basketball/game/_/gameId/400991571",20171119,"UML","COR","UML","COR",1,84,51.4,55.8,45,47.4,88.2,45.8,34,30,15,9,19,21,17,17,11,4,0,5,11,22,18,16,0,0,0,0,FALSE,FALSE,"1,689"
"Brown BRWN","St. Francis (BKN) SFBK","SFBK 77, BRWN 74",FALSE,"/mens-college-basketball/game/_/gameId/400990721",20171119,"SFBK","BRWN","SFBK","BRWN",1,43,46.8,46.2,37,33.3,52.9,86.4,36,33,8,3,28,30,12,9,6,5,2,1,12,16,18,14,0,0,0,0,FALSE,FALSE,"513"
"Holy Cross HC","Rhode Island URI","URI 88, HC 66",FALSE,"/mens-college-basketball/game/_/gameId/400990090",20171119,"URI","HC","URI","HC",1,54,55.4,46.3,43.8,38.1,64.3,66.7,36,29,11,7,25,22,22,15,13,4,1,0,9,17,14,16,0,0,0,0,FALSE,FALSE,"4,309"
"Texas A&M-CC AMCC","Georgia UGA","UGA 68, AMCC 65",FALSE,"/mens-college-basketball/game/_/gameId/400987182",20171119,"UGA","AMCC","UGA","AMCC",1,59,46.7,42.9,23.8,35.7,72.4,85.7,36,27,12,9,24,18,12,8,9,16,8,3,24,19,11,25,0,0,0,0,FALSE,FALSE,"6,220"
"Monmouth MONM","Virginia UVA","UVA 73, MONM 53",FALSE,"/mens-college-basketball/game/_/gameId/400986071",20171119,"UVA","MONM","UVA","MONM",1,92,52,33.3,28.6,28.6,81,65.2,33,28,6,10,27,18,14,7,9,2,5,0,8,14,18,18,0,0,0,0,FALSE,FALSE,"13,472"
"Seattle U SEA","Belmont BEL","BEL 90, SEA 77",FALSE,"/mens-college-basketball/game/_/gameId/401001170",20171119,"BEL","SEA","BEL","SEA",1,22,59.3,45,51.9,38.7,75,68.8,31,30,5,10,26,20,11,15,4,2,4,2,7,8,13,16,1,0,0,0,FALSE,FALSE,"1,087"
"Eastern University EAU","Lehigh LEH","LEH 95, EAU 70",FALSE,"/mens-college-basketball/game/_/gameId/400992048",20171119,"LEH","EAU","LEH","EAU",1,11,53.1,43.1,40,39.4,85,50,40,30,11,9,29,21,21,13,11,4,1,1,13,19,17,16,0,0,0,0,FALSE,FALSE,"643"
"Curry College CURRY","Yale YALE","YALE 107, CURRY 42",FALSE,"/mens-college-basketball/game/_/gameId/400991678",20171119,"YALE","CURRY","YALE","CURRY",1,24,59.7,29.3,40.7,25,62.5,50,48,28,15,9,33,19,31,10,9,4,8,0,8,21,7,20,0,0,0,0,FALSE,FALSE,"684"
"UMBC UMBC","Colgate COLG","COLG 93, UMBC 88",FALSE,"/mens-college-basketball/game/_/gameId/400991581",20171119,"COLG","UMBC","COLG","UMBC",1,17,56.7,54.1,53.6,56,62.5,80,28,32,4,6,24,26,16,16,9,7,5,1,10,14,16,18,0,0,0,0,FALSE,FALSE,"303"
"Alcorn State ALCN","Central Arkansas CARK","CARK 102, ALCN 76",FALSE,"/mens-college-basketball/game/_/gameId/400988910",20171119,"CARK","ALCN","CARK","ALCN",1,10,54.7,42.4,47.8,33.3,67.7,67.7,40,35,10,10,30,25,25,12,3,8,2,2,12,14,19,27,0,0,0,0,FALSE,FALSE,"542"
"North Florida UNF","Wofford WOF","WOF 86, UNF 83",FALSE,"/mens-college-basketball/game/_/gameId/400988667",20171119,"WOF","UNF","WOF","UNF",1,48,53.1,50.8,46.2,48.1,66.7,76.9,30,30,11,10,19,20,19,13,9,9,5,2,14,15,12,15,0,0,0,0,FALSE,FALSE,"1,632"
"UC Irvine UCI","Arizona State ASU","ASU 99, UCI 78",FALSE,"/mens-college-basketball/game/_/gameId/400988220",20171119,"ASU","UCI","ASU","UCI",1,38,61.2,45.9,60.9,48,65.8,62.5,28,34,6,15,22,19,17,21,6,7,2,2,10,19,17,28,0,1,0,0,FALSE,FALSE,"5,394"
"Northeastern NE","Ohio State OSU","OSU 80, NE 55",FALSE,"/mens-college-basketball/game/_/gameId/400986369",20171119,"OSU","NE","OSU","NE",1,57,50,35.7,20,26.9,77.8,80,38,29,8,7,30,22,13,12,8,3,5,1,9,16,13,22,0,0,0,0,FALSE,FALSE,"10,779"
"North Dakota UND","Nebraska NEB","NEB 92, UND 70",FALSE,"/mens-college-basketball/game/_/gameId/400986368",20171119,"NEB","UND","NEB","UND",1,100,52.9,44.1,40,27.8,66.7,68.4,41,30,12,7,29,23,20,9,8,2,5,1,13,18,22,20,0,0,0,0,FALSE,FALSE,"15,418"
"Bethune-Cookman BCU","Georgia Tech GT","GT 65, BCU 62",FALSE,"/mens-college-basketball/game/_/gameId/400986073",20171119,"GT","BCU","GT","BCU",1,60,39.2,36.4,12.5,42.9,77.4,40,40,33,16,14,24,19,14,13,6,7,10,5,19,15,18,23,0,0,0,0,FALSE,FALSE,"5,154"
"UNC Asheville UNCA","Austin Peay APSU","UNCA 82, APSU 79 (OT)",FALSE,"/mens-college-basketball/game/_/gameId/400990893",20171119,"APSU","UNCA","UNCA","APSU",0,28,39.7,52.8,14.3,46.7,70.4,67.9,37,38,17,8,20,30,10,11,12,6,3,8,11,21,21,24,0,1,0,0,FALSE,FALSE,"2,017"
"Mississippi Valley State MVSU","Kent State KENT","KENT 80, MVSU 67",FALSE,"/mens-college-basketball/game/_/gameId/400990127",20171119,"KENT","MVSU","KENT","MVSU",1,32,50.9,45.8,34.8,38.5,60.9,61.5,33,32,10,11,23,21,20,15,11,2,7,3,13,16,17,23,1,1,0,0,FALSE,FALSE,"2,005"
"Samford SAM","Loyola Chicago LUC","LUC 88, SAM 67",FALSE,"/mens-college-basketball/game/_/gameId/400988668",20171119,"LUC","SAM","LUC","SAM",1,26,61.7,40,47.8,25.9,73.1,75,31,28,5,12,26,16,18,12,2,5,3,0,9,9,16,20,0,0,0,0,FALSE,FALSE,"1,289"
"Southern SOU","North Carolina Central NCCU","NCCU 80, SOU 67",FALSE,"/mens-college-basketball/game/_/gameId/400992812",20171119,"NCCU","SOU","NCCU","SOU",1,23,53.1,41.5,28.6,34.8,75.9,75,32,29,7,9,25,20,12,15,5,3,2,2,11,13,18,21,0,0,0,0,FALSE,FALSE,"803"
"SE Louisiana SELA","Valparaiso VALP","VALP 83, SELA 50",FALSE,"/mens-college-basketball/game/_/gameId/400988912",20171119,"VALP","SELA","VALP","SELA",1,53,55.2,32.7,35.7,6.7,90,65.2,33,32,9,15,24,17,19,7,9,5,2,0,15,21,20,13,0,0,0,0,FALSE,FALSE,"2,651"
"CSU Bakersfield CSUB","Lamar LAM","CSUB 85, LAM 73",FALSE,"/mens-college-basketball/game/_/gameId/400988911",20171119,"LAM","CSUB","CSUB","LAM",0,15,45.1,52.2,25,47.6,67.6,81.8,26,35,9,10,17,25,11,16,6,4,0,3,13,15,29,28,0,2,0,0,FALSE,FALSE,"1,500"
"Elon ELON","Milwaukee MILW","MILW 72, ELON 71",FALSE,"/mens-college-basketball/game/_/gameId/400991435",20171119,"MILW","ELON","MILW","ELON",1,8,40,50,29.4,57.9,50,58.8,41,35,16,6,25,29,11,15,6,3,3,2,5,12,18,18,1,0,0,0,FALSE,FALSE,"1,013"
"Marshall MRSH","Illinois ILL","ILL 91, MRSH 74",FALSE,"/mens-college-basketball/game/_/gameId/400986365",20171119,"ILL","MRSH","ILL","MRSH",1,64,44.2,42.9,46.7,34.5,61.5,61.5,45,39,17,6,28,33,19,14,8,1,0,3,6,19,22,21,0,0,0,0,FALSE,FALSE,"10,022"
"Robert Morris RMU","Duquesne DUQ","RMU 66, DUQ 59",FALSE,"/mens-college-basketball/game/_/gameId/400989837",20171119,"DUQ","RMU","RMU","DUQ",0,42,37,37.9,28.6,20,65.5,56.5,32,49,6,21,26,28,5,10,6,12,10,1,20,15,17,20,0,1,0,0,FALSE,FALSE,"1,481"
"Nicholls NICH","Western Kentucky WKU","WKU 100, NICH 86",FALSE,"/mens-college-basketball/game/_/gameId/400988913",20171119,"WKU","NICH","WKU","NICH",1,45,57.4,38.5,50,24.2,57.8,85.7,39,45,8,18,31,27,15,9,9,10,6,3,20,20,16,32,0,0,0,0,FALSE,FALSE,"3,378"
"Boston University BU","UConn CONN","CONN 85, BU 66",FALSE,"/mens-college-basketball/game/_/gameId/400987955",20171119,"CONN","BU","CONN","BU",1,41,46.3,37.7,33.3,37,65,47.6,52,32,16,8,36,24,13,14,5,5,6,3,11,9,19,18,0,0,0,0,FALSE,FALSE,"6,308"
"McNeese MCN","Loyola Marymount LMU","LMU 92, MCN 86 (OT)",FALSE,"/mens-college-basketball/game/_/gameId/400986905",20171119,"LMU","MCN","LMU","MCN",1,17,44.9,48.3,27.3,37,77.4,85.7,38,37,19,14,19,23,15,16,12,6,1,8,14,19,21,21,1,0,0,0,FALSE,FALSE,"718"
"South Florida USF","Indiana IU","IU 70, USF 53",FALSE,"/mens-college-basketball/game/_/gameId/400986366",20171119,"IU","USF","IU","USF",1,67,46.9,34,29.4,29.4,76,82.4,35,29,13,13,22,16,12,8,4,7,9,1,12,17,18,20,1,0,0,0,FALSE,FALSE,"11,629"
"Oregon Tech OT","Portland PORT","PORT 86, OT 59",FALSE,"/mens-college-basketball/game/_/gameId/401000171",20171119,"PORT","OT","PORT","OT",1,32,48.3,26.5,40.9,16,63.3,70.4,46,43,11,18,35,25,14,10,8,6,5,2,11,12,20,25,0,0,0,0,FALSE,FALSE,"1,541"
"Ball State BALL","Oregon ORE","ORE 95, BALL 71",FALSE,"/mens-college-basketball/game/_/gameId/400988221",20171119,"ORE","BALL","ORE","BALL",1,56,49.2,37.5,40,25.9,82.1,75.9,45,31,12,8,33,23,16,11,8,9,9,1,13,13,23,23,0,0,0,0,FALSE,FALSE,"6,916"
"Furman FUR","Duke DUKE","DUKE 92, FUR 63",FALSE,"/mens-college-basketball/game/_/gameId/400986078",20171120,"DUKE","FUR","DUKE","FUR",1,100,60.9,39.1,29.4,31,69.2,66.7,40,27,14,13,26,14,18,14,9,7,8,0,11,13,9,15,0,0,0,0,FALSE,TRUE,"9,314"
"Troy TROY","Kentucky UK","UK 70, TROY 62",FALSE,"/mens-college-basketball/game/_/gameId/400987189",20171120,"UK","TROY","UK","TROY",1,95,44.1,35.9,33.3,14.8,65.2,75,53,30,15,6,38,24,13,9,3,5,2,5,16,6,16,20,0,0,0,0,FALSE,TRUE,"19,548"
"North Carolina UNC","Stanford STAN","UNC 96, STAN 72",FALSE,"/mens-college-basketball/game/_/gameId/400986076",20171120,"STAN","UNC","UNC","STAN",0,100,42.9,50.7,36.8,42.3,60.7,73.3,32,42,7,10,25,32,14,15,8,4,4,1,19,14,18,22,1,0,0,0,TRUE,FALSE,"7,233"
"Hampton HAMP","Xavier XAV","XAV 96, HAMP 60",FALSE,"/mens-college-basketball/game/_/gameId/400988491",20171120,"XAV","HAMP","XAV","HAMP",1,100,54.2,32.4,28.6,13.6,73.7,72.2,46,32,10,11,36,21,18,8,7,8,5,3,11,11,18,29,1,2,0,0,FALSE,TRUE,"10,224"
"Long Beach State LBSU","West Virginia WVU","WVU 91, LBSU 62",FALSE,"/mens-college-basketball/game/_/gameId/400989277",20171120,"WVU","LBSU","WVU","LBSU",1,62,43.7,37.5,42.9,39.1,65.4,61.1,48,36,18,10,30,26,18,13,11,6,8,6,11,21,16,17,0,0,0,0,FALSE,TRUE,"8,676"
"Toccoa Falls TF","Charleston Southern CHSO","CHSO 107, TF 36",FALSE,"/mens-college-basketball/game/_/gameId/400992290",20171120,"CHSO","TF","CHSO","TF",1,48,55.4,21.4,31.3,12.5,69,81.8,51,34,17,11,34,23,18,7,20,4,6,1,12,29,14,19,0,1,0,0,FALSE,FALSE,"422"
"Molloy MOL","St. John's SJU","SJU 71, MOL 43",FALSE,"/mens-college-basketball/game/_/gameId/400988490",20171120,"SJU","MOL","SJU","MOL",1,79,44.6,31.5,18.2,20.8,64.3,40,43,35,10,7,33,28,13,7,11,5,6,2,12,21,15,16,0,0,0,0,FALSE,FALSE,"4,424"
"Maryland-Eastern Shore UMES","St. Bonaventure SBU","SBU 96, UMES 48",FALSE,"/mens-college-basketball/game/_/gameId/401001035",20171120,"SBU","UMES","SBU","UMES",1,60,61.5,37.5,58.3,22.2,78.3,61.5,31,26,8,10,23,16,23,8,16,6,6,1,10,23,15,16,0,0,0,0,FALSE,FALSE,"3,281"
"Albany State (GA) ALBS","Florida A&M FAMU","FAMU 77, ALBS 59",FALSE,"/mens-college-basketball/game/_/gameId/400992752",20171120,"FAMU","ALBS","FAMU","ALBS",1,14,46.7,42.6,38.1,37.5,52,58.3,37,34,13,10,24,24,11,9,9,8,5,2,15,21,14,22,1,1,0,0,FALSE,FALSE,"1,378"
"Presbyterian PRE","Charlotte CLT","CLT 83, PRE 74",FALSE,"/mens-college-basketball/game/_/gameId/400992369",20171120,"CLT","PRE","CLT","PRE",1,36,54.5,48.1,47.6,43.5,56.5,77.8,36,25,9,2,27,23,17,9,6,2,1,1,10,12,17,22,1,0,0,0,FALSE,FALSE,"3,260"
"Johnson & Wales (NC) JWN","Campbell CAMP","CAMP 98, JWN 53",FALSE,"/mens-college-basketball/game/_/gameId/400992269",20171120,"CAMP","JWN","CAMP","JWN",1,37,62.5,30.5,52.2,23.8,69.6,54.5,44,27,10,13,34,14,25,8,4,7,6,2,15,16,17,25,0,0,0,0,FALSE,FALSE,"1,147"
"Tiffin TIF","Wright State WRST","WRST 73, TIF 49",FALSE,"/mens-college-basketball/game/_/gameId/400992185",20171120,"WRST","TIF","WRST","TIF",1,39,40.6,38.9,22.2,21.1,77.3,50,41,31,14,7,27,24,11,15,10,3,0,2,12,23,12,23,0,0,0,0,FALSE,FALSE,"3,133"
"Ave Maria AVE","Stetson STET","STET 87, AVE 53",FALSE,"/mens-college-basketball/game/_/gameId/400991952",20171120,"STET","AVE","STET","AVE",1,10,50,34.7,47.1,30.4,37.5,70.6,35,33,10,9,25,24,27,10,4,1,2,2,4,17,16,13,0,0,0,0,FALSE,FALSE,"402"
"Paine PAINE","South Carolina Upstate SCUP","SCUP 79, PAINE 59",FALSE,"/mens-college-basketball/game/_/gameId/400991943",20171120,"SCUP","PAINE","SCUP","PAINE",1,52,42.1,37,28.1,26.3,84.6,77.8,29,44,7,14,22,30,17,15,7,5,3,0,9,22,15,16,1,1,0,0,FALSE,FALSE,"432"
"Webber International WEBI","Jacksonville JAX","JAX 88, WEBI 70",FALSE,"/mens-college-basketball/game/_/gameId/400991876",20171120,"JAX","WEBI","JAX","WEBI",1,34,47.1,40.3,23.5,19.4,62.5,77.8,45,36,14,8,31,28,8,12,16,8,2,2,18,24,18,26,0,0,0,0,FALSE,FALSE,"492"
"Siena SIE","Bucknell BUCK","BUCK 115, SIE 92",FALSE,"/mens-college-basketball/game/_/gameId/400991071",20171120,"BUCK","SIE","BUCK","SIE",1,51,61.1,47.8,50,38.1,86.7,66.7,27,35,5,16,22,19,24,15,8,5,2,2,11,17,22,32,0,0,0,0,FALSE,FALSE,"2,053"
"Lake Erie College LKE","Bowling Green BGSU","BGSU 109, LKE 106 (OT)",FALSE,"/mens-college-basketball/game/_/gameId/400990130",20171120,"BGSU","LKE","BGSU","LKE",1,35,49.3,56.7,44,55.6,66.7,83.3,36,37,14,9,22,28,26,24,11,3,1,1,9,21,19,31,0,0,0,0,FALSE,FALSE,"1,505"
"Oneonta State ONE","Albany ALB","ALB 102, ONE 77",FALSE,"/mens-college-basketball/game/_/gameId/400989988",20171120,"ALB","ONE","ALB","ONE",1,52,51.4,40.4,33.3,40,75,75,48,31,17,9,31,22,17,13,4,3,0,3,7,14,24,28,0,0,0,0,FALSE,FALSE,"2,225"
"Rider RID","George Washington GW","RID 67, GW 65",FALSE,"/mens-college-basketball/game/_/gameId/400989902",20171120,"GW","RID","RID","GW",0,49,44.3,39.1,22.2,28.6,70,53.8,42,38,13,17,29,21,16,14,6,6,12,1,11,8,12,14,1,0,0,0,FALSE,FALSE,"2,118"
"Delaware DEL","UNC Greensboro UNCG","UNCG 79, DEL 66",FALSE,"/mens-college-basketball/game/_/gameId/400988670",20171120,"UNCG","DEL","UNCG","DEL",1,10,47.2,45.3,51.9,35.3,83.3,80,32,27,9,8,23,19,15,4,7,10,7,1,13,11,14,19,0,0,0,0,FALSE,FALSE,"2,249"
"Delaware State DSU","East Tennessee State ETSU","ETSU 81, DSU 57",FALSE,"/mens-college-basketball/game/_/gameId/400988669",20171120,"ETSU","DSU","ETSU","DSU",1,55,52,39.6,38.5,31.6,76,86.7,30,29,8,9,22,20,14,10,16,7,5,3,14,22,17,23,0,0,0,1,FALSE,FALSE,"3,562"
"Cleveland State CLEV","East Carolina ECU","ECU 72, CLEV 69",FALSE,"/mens-college-basketball/game/_/gameId/400987958",20171120,"ECU","CLEV","ECU","CLEV",1,41,51.9,41.4,36.8,23.1,44,83.3,32,33,9,9,23,24,20,13,7,8,2,1,17,15,18,22,0,0,0,0,FALSE,FALSE,"2,907"
"Jackson State JKST","Maryland MD","MD 76, JKST 45",FALSE,"/mens-college-basketball/game/_/gameId/400986373",20171120,"MD","JKST","MD","JKST",1,73,50,30,40.7,30,68.4,75,44,27,16,14,28,13,16,6,3,9,7,2,15,11,7,17,0,0,0,0,FALSE,FALSE,"13,103"
"Oakland OAK","Syracuse SYR","SYR 74, OAK 50",FALSE,"/mens-college-basketball/game/_/gameId/400986077",20171120,"SYR","OAK","SYR","OAK",1,44,48.4,30.5,37.5,27.3,50,72.7,48,33,14,9,34,24,13,12,12,5,15,3,15,19,17,18,0,0,0,0,FALSE,FALSE,"15,534"
"Alabama State ALST","Chattanooga UTC","UTC 67, ALST 50",FALSE,"/mens-college-basketball/game/_/gameId/400988671",20171120,"UTC","ALST","UTC","ALST",1,21,52.5,33.3,52.6,33.3,75,76.2,31,22,6,7,25,15,11,3,3,10,2,1,18,15,18,22,0,0,0,0,FALSE,FALSE,"2,332"
"Blue Mountain College BCM","Southern Miss USM","USM 90, BCM 46",FALSE,"/mens-college-basketball/game/_/gameId/400992549",20171120,"USM","BCM","USM","BCM",1,23,53,32.7,50,23.1,64.3,46.2,43,28,7,3,36,25,19,6,7,2,1,0,6,17,15,15,0,0,0,0,FALSE,FALSE,"1,848"
"Eastern Oregon EAQ","Utah Valley UVU","UVU 97, EAQ 52",FALSE,"/mens-college-basketball/game/_/gameId/400990599",20171120,"UVU","EAQ","UVU","EAQ",1,27,60.3,29.2,39.1,22.2,70.6,88.9,50,25,14,11,36,14,23,10,4,6,2,1,13,10,13,17,0,0,0,0,FALSE,FALSE,"2,329"
"UT Rio Grande Valley RGV","North Texas UNT","RGV 75, UNT 63",FALSE,"/mens-college-basketball/game/_/gameId/400990596",20171120,"UNT","RGV","RGV","UNT",0,18,31.7,42.6,16.7,31.3,67.7,75,39,42,12,7,27,35,5,7,4,11,2,5,14,16,25,22,0,1,0,0,FALSE,FALSE,"1,892"
"Howard HOW","Arkansas State ARST","ARST 92, HOW 78",FALSE,"/mens-college-basketball/game/_/gameId/400990373",20171120,"ARST","HOW","ARST","HOW",1,23,53.4,44.4,43.5,38.9,80,83.3,40,27,10,8,30,19,13,12,6,9,3,2,18,14,17,21,0,0,0,0,FALSE,FALSE,"2,478"
"Mount Marty MTM","South Dakota SDAK","SDAK 93, MTM 54",FALSE,"/mens-college-basketball/game/_/gameId/400989302",20171120,"SDAK","MTM","SDAK","MTM",1,34,57.7,34.5,37.5,29,55.6,55.6,45,24,13,6,32,18,15,10,8,3,2,1,8,12,9,15,0,0,0,0,FALSE,FALSE,"2,050"
"Northern Arizona NAU","Kansas State KSU","KSU 80, NAU 58",FALSE,"/mens-college-basketball/game/_/gameId/400989197",20171120,"KSU","NAU","KSU","NAU",1,49,50,39,25,26.3,63.2,77.8,28,36,9,11,19,25,22,8,19,6,1,2,12,31,22,19,0,0,0,0,FALSE,FALSE,"6,112"
"Lipscomb LIP","Abilene Christian ACU","LIP 75, ACU 67",FALSE,"/mens-college-basketball/game/_/gameId/400988914",20171120,"ACU","LIP","LIP","ACU",0,23,44.6,50,30,33.3,61.1,70,31,35,6,6,25,29,14,13,7,6,2,0,16,18,20,21,1,1,0,0,FALSE,FALSE,"1,075"
"Green Bay GB","Mississippi State MSST","MSST 77, GB 68",FALSE,"/mens-college-basketball/game/_/gameId/400987187",20171120,"MSST","GB","MSST","GB",1,61,46,38.9,13,37.5,76.2,70.8,39,36,11,10,28,26,13,12,6,5,6,0,14,19,19,19,0,0,0,0,FALSE,FALSE,"6,359"
"Emporia State EMP","Missouri MIZ","MIZ 67, EMP 62",FALSE,"/mens-college-basketball/game/_/gameId/400987186",20171120,"MIZ","EMP","MIZ","EMP",1,100,39.7,40,10,35,55.9,91.7,47,33,24,10,23,23,11,7,7,10,7,2,17,17,18,33,1,1,0,0,FALSE,FALSE,"15,061"
"Arkansas-Pine Bluff UAPB","Air Force AFA","AFA 57, UAPB 47",FALSE,"/mens-college-basketball/game/_/gameId/400991683",20171120,"AFA","UAPB","AFA","UAPB",1,23,30,39.6,27.3,26.3,77.8,50,43,29,15,5,28,24,11,8,5,8,1,5,13,15,12,24,0,0,0,0,FALSE,FALSE,"1,355"
"Norfolk State NORF","Grand Canyon GCU","GCU 85, NORF 60",FALSE,"/mens-college-basketball/game/_/gameId/400990597",20171120,"GCU","NORF","GCU","NORF",1,98,49.1,42,53.8,33.3,73.9,66.7,33,30,8,6,25,24,21,14,6,3,3,2,11,17,18,19,1,0,0,0,FALSE,FALSE,"6,889"
"Omaha OMA","TCU TCU","TCU 99, OMA 66",FALSE,"/mens-college-basketball/game/_/gameId/400989243",20171120,"TCU","OMA","TCU","OMA",1,100,52.9,50.9,36.7,35,80,62.5,33,28,8,3,25,25,26,20,13,4,3,2,12,26,13,16,0,0,0,0,FALSE,FALSE,"6,733"
"Utah State USU","Portland State PRST","PRST 83, USU 79",FALSE,"/mens-college-basketball/game/_/gameId/400991239",20171120,"PRST","USU","PRST","USU",1,7,42.4,50,40.9,38.1,70.6,57.7,34,39,10,10,24,29,16,10,9,5,3,0,15,21,25,28,0,0,0,0,FALSE,FALSE,"804"
"Little Rock UALR","San Diego USD","USD 66, UALR 52",FALSE,"/mens-college-basketball/game/_/gameId/400986993",20171120,"USD","UALR","USD","UALR",1,21,45.7,37.3,40,17.6,58.3,57.9,30,38,6,13,24,25,14,9,10,8,5,1,11,17,17,19,0,1,0,0,FALSE,FALSE,"1,074"
